ID	other_names	genome_data	library_prep	geographical_origin	ecological_origin	substrate	ecology_category	monosporic_derivative	ploidyFACS	ploidyBAF	aneuploidy_BAF	aneuploidy_RD	aneuploidy_binary	aneuploidy_type	RD_aneuploidy	Contaminated	Chr_end_bias	High_var	basename	avg_cov	population_old	pop_summary	population_new	heterozygosity	reference
UC8_1b	UC8_1b	ERP014555	NA	South_Africa	Wine	Wine	Wine	Yes	1	Unknown	No	+1@1	Yes	Gain	Yes	No	No	No	UC8_1b	257	1._Wine/European_	1._Wine/European_	GRAPE.WINE	0.000183808	Peter_et_al_2018
UCD_05-780	UCD_05_780	ERP014555	NA	Winters_CA_Wolfskill_USDA_Prunus_germplasm_collection_	Insect	Beetle_from_infested_Prunus_bokhariensis_walk_plate_on_RBCA.__No_mold_on_plate.__Prunus_bokhariensis_Type_Botanky_E-1-18	Insect	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_05_780	217	M3._Mosaic_region_3	Mosaics	TBD	0.000290751	Peter_et_al_2018
UCD_06-645	UCD_06_645	ERP014555	NA	Davis_CA_UCD	Fruit	Female_olive_fly_surface_sterilized_smashed_plated_on_RBCA	Insect	No	4	4	No	No	No	No	No	No	No	No	UCD_06_645	310	11._Ale_beer_	11._Ale_beer_	TBD	0.003957522	Peter_et_al_2018
UCD_09-448	UCD_09_448	ERP014555	NA	Davis_CA_UCD	Fruit	Olives_from_Middle_of_season_1._on_RBCA_11.25.09_Streaked_onto_PDA_11/30/09	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_09_448	201	2._Alpechin_	2._Alpechin_	TBD	0.000309087	Peter_et_al_2018
UCD_11-601	UCD_11_601	ERP014555	NA	Davis_CA_UCD_Food_Science_Pilot_plant._	Fruit	Olive_fermentation_1-gallon_Bucket_5B_brine_Sicilian_style_olives_inoculated_with_Saccharomyces_cerevisiase_from_2009_olives.	SSF	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_11_601	208	2._Alpechin_	2._Alpechin_	TBD	0.000309601	Peter_et_al_2018
UCD_40-235	UCD_40_235	ERP014555	NA	Walnut_Creek_California	Wine	Muscate_grapes	Fruit	No	2	Unknown	No	No	No	No	No	No	Yes	No	UCD_40_235	354	1._Wine/European_	1._Wine/European_	TBD	0.000199642	Peter_et_al_2018
UCD_40-248	UCD_40_248	ERP014555	NA	Tulare_Winery_California	Wine	Muscat_must_to_be_fortified__(1939)	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	UCD_40_248	220	1._Wine/European_	1._Wine/European_	TBD	0.000188191	Peter_et_al_2018
UCD_40-255	UCD_40_255	ERP014555	NA	Walnut_Creek_California	Wine	Red_Tokay_grapes__(1939)	Fruit	No	4	Unknown	No	-1@6;+1@2	Yes	Both	Yes	No	No	No	UCD_40_255	302	1._Wine/European_	1._Wine/European_	TBD	0.00021085	Peter_et_al_2018
UCD_40-346	UCD_40_346	ERP014555	NA	Fresno_area_California	Fruit	Spoiled_Adriatic_orchard_figs_(1939)	Fruit	No	2	2	"+1@5,9"	"+1@5,9"	Yes	Gain	Yes	No	No	No	UCD_40_346	283	M2._Mosaic_region_2	Mosaics	TBD	0.002543013	Peter_et_al_2018
UCD_40-49	UCD_40_49	ERP014555	NA	NA	Fruit	Citrus_fermentation	Fermentation	No	2	Unknown	No	"+1@1,4"	Yes	Gain	Yes	No	No	No	UCD_40_49	281	1._Wine/European_	1._Wine/European_	TBD	0.000165498	Peter_et_al_2018
UCD_61-190-6A	UCD_61_190_6A	ERP014555	NA	California_USA	Insect	Drosophila_sp._	Insect	No	2	Unknown	No	"+2@1,3"	Yes	Gain	Yes	No	No	No	UCD_61_190_6A	244	NA	NA	TBD	0.000454191	Peter_et_al_2018
UFRJ_50613-2D(a)	UFRJ_50613_2D_a	ERP014555	NA	Rio_de_Janeiro_Brazil	Water	Cushvara_river	Water	No	2	Unknown	No	No	No	No	No	No	Yes	No	UFRJ_50613_2D_a	265	M2._Mosaic_region_2_	Mosaics	TBD	0.000301179	Peter_et_al_2018
UL G84F88I90	ULG84F88I90	ERP014555	NA	Vietnam	Fruit	S._boulardii_isolates_lychee_(reference_strain_Biocodex)	Fruit	No	2	2	No	No	No	No	No	No	No	No	ULG84F88I90	215	1._Wine/European_(subclade_3)	1._Wine/European_	TBD	0.000347915	Peter_et_al_2018
UWOPS03-429.1	UWOPS03_429_1	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	No	No	UWOPS03_429_1	197	19._Malaysian_	19._Malaysian_	TBD	0.000221224	Peter_et_al_2018
UWOPS03-459.1	UWOPS03_459_1	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	Yes	No	UWOPS03_459_1	205	19._Malaysian_	19._Malaysian_	TBD	0.000218568	Peter_et_al_2018
UWOPS03-461.4	UWOPS03_461_4	ERP014555	NA	Malaysia	Tree	Nectar_Bertam_palm	Fruit	No	2	Unknown	No	No	No	No	No	No	Yes	No	UWOPS03_461_4	246	19._Malaysian_	19._Malaysian_	TBD	0.000199984	Peter_et_al_2018
UWOPS03-433.3	UWOPS03-433.3	ERP014555	NA	Malaysia	Tree	Nectar_bertam_palm	Flower	No	2	Unknown	No	No	No	No	No	No	No	No	UWOPS03-433.3	325	19._Malaysian_	19._Malaysian_	TBD	0.000216665	Peter_et_al_2018
UWOPS83-883-2	UWOPS83_883_2	ERP014555	NA	Navassa_Island	Insect	Drosophila_sp._from_Opuntia_stricta	Insect	No	2	2	No	No	No	No	No	No	No	No	UWOPS83_883_2	211	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003927042	Peter_et_al_2018
VF8_(6)	VF8_6	ERP014555	NA	Araras_Sao_Paulo_Brazil	Bioethanol	Bioethanol_Sao_Joao_sugar_mill	Bioethanol	No	1	Unknown	No	No	No	No	No	No	Yes	No	VF8_6	273	3._Brazilian_bioethanol_	3._Brazilian_bioethanol_	TBD	0.000292499	Peter_et_al_2018
VKM_Y-504:S	VKM_Y_504_S	ERP014555	NA	Russian_Far_East	Fruit	Berries_of_Viburnum_Burejanum	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	VKM_Y_504_S	254	18._Far_East_Asia_	18._Far_East_Asia_	TBD	0.000393985	Peter_et_al_2018
VL5	VL5	ERP014555	NA	Phan_Thiet_South_Vietnam	Fermentation	Rice_fermentation_starter_culture	SSF	No	2	2	No	No	No	No	No	No	No	No	VL5	260	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.000820289	Peter_et_al_2018
VNL3	VNL3	ERP014555	NA	Ha_Noi_North_Vietnam	Unknown	Unknown	NA	No	3	3	No	No	No	No	No	0.01	Yes	No	VNL3	273	NA	NA	TBD	0.0021208	Peter_et_al_2018
WE372_1b	WE372_1b	ERP014555	NA	South_Africa	Wine	Wine	Wine	Yes	1	Unknown	No	+1@1	Yes	Gain	Yes	No	No	No	WE372_1b	268	1._Wine/European_	1._Wine/European_	GRAPE.WINE	0.000187869	Peter_et_al_2018
Win-8B	Win_8B	ERP014555	NA	UK	Beer	Brewery	Beer	No	2	2	+1@9	+1@9	Yes	Gain	Yes	0.03	No	No	Win_8B	211	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003566107	Peter_et_al_2018
1.3_Safale_US05	WLP001	ERP014555	NA	USA	Beer	Carlsberg_Beer_American_Ale_yeast	Beer	No	4	4	"-1@1,4,12;+1@6"	"-1@1,4,12;+1@6"	Yes	Both	Yes	No	No	No	WLP001	191	11._Ale_beer_	11._Ale_beer_	TBD	0.003141269	Peter_et_al_2018
3.3_Safale_S-33	WLP006	ERP014555	NA	NA	Beer	Carlsberg_Beer	Beer	No	4	4	"+1@2,9"	"+1@2,9"	Yes	Gain	Yes	No	No	No	WLP006	302	8._Mixed_origin_	8._Mixed_origin_	TBD	0.005880847	Peter_et_al_2018
2.6_Windsor_British	WLP013	ERP014555	NA	UK	Beer	Carlsberg_Beer	Beer	No	4	4	+1@9	+1@9	Yes	Gain	Yes	No	No	No	WLP013	249	8._Mixed_origin_	8._Mixed_origin_	TBD	0.005959168	Peter_et_al_2018
Nottingham_ale_1.8_Lallemand	WLP039	ERP014555	NA	UK	Beer	Carlsberg_Beer	Beer	No	4	4	"-1@1,7"	"-1@1,7"	Yes	Loss	Yes	No	No	No	WLP039	299	11._Ale_beer_	11._Ale_beer_	TBD	0.004529245	Peter_et_al_2018
5.5_WLP090	WLP090	ERP014555	NA	San_Diego_USA	Beer	Carlsberg_Beer_San_Diego_Super_Yeast	Beer	No	4	4	"-1@1,2,5,9"	"-1@1,2,5,9"	Yes	Loss	Yes	No	No	No	WLP090	266	11._Ale_beer_	11._Ale_beer_	TBD	0.003305648	Peter_et_al_2018
4.9_WLP099	WLP099	ERP014555	NA	United_Kingdom	Beer	Carlsberg_Beer_super_high_gravity	Beer	No	2	2	No	No	No	No	No	No	No	No	WLP099	275	1._Wine/European_	1._Wine/European_	TBD	0.000688379	Peter_et_al_2018
4.5_WLP530	WLP530	ERP014555	NA	Westmalle_Belgium	Beer	Carlsberg_Beer_Abbey_ale_yeast_(Westmalle_brewery)	Beer	No	4	4	-1@12	-1@12	Yes	Loss	Yes	No	No	No	WLP530	221	11._Ale_beer_	11._Ale_beer_	TBD	0.004820999	Peter_et_al_2018
3.4_Safbrew_T-58	WLP565	ERP014555	NA	NA	Beer	Carlsberg_Beer	Beer	No	4	4	No	No	No	No	No	No	No	No	WLP565	221	8._Mixed_origin_	8._Mixed_origin_	TBD	0.006004488	Peter_et_al_2018
6.2_WLP570	WLP570	ERP014555	NA	Belgium	Beer	Carlsberg_Beer	Beer	No	2	2	No	No	No	No	No	No	No	No	WLP570	252	7._Mosaic_beer_	7._Mosaic_beer_	TBD	0.002427775	Peter_et_al_2018
Y1	Y1	ERP014555	NA	NA	Nature	Mushroom	NA	No	3	3	No	No	No	No	No	No	No	No	Y1	220	M3._Mosaic_region_3	Mosaics	TBD	0.005339576	Peter_et_al_2018
Y10_1b	Y10_1b	ERP014555	NA	Philippines	Fruit	Coconut	Fruit	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	Y10_1b	189	M3._Mosaic_region_3	Mosaics	PHILIPPINES	0.00035149	Peter_et_al_2018
Y12_1b	Y12_1b	ERP014555	NA	Ivory_Coast	Palm_wine	Palm_wine	Fermentation	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	Y12_1b	231	26._Asian_fermentation_	26._Asian_fermentation_	SAKE	0.000225349	Peter_et_al_2018
Y3_1b	Y3_1b	ERP014555	NA	NA	Palm_wine	Palm_wine	Fermentation	Yes	1	Unknown	No	+1@12	Yes	Gain	Yes	No	No	No	Y3_1b	205	M3._Mosaic_region_3	Mosaics	PALM.WINE.2	0.000311327	Peter_et_al_2018
Y4	Y4	ERP014555	NA	Indonesia	Fruit	Fruit	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	Y4	234	1._Wine/European_	1._Wine/European_	TBD	0.000162156	Peter_et_al_2018
Y5	Y5	ERP014555	NA	West_Africa	Palm_wine	Bili_wine	Fermentation	No	2	Unknown	No	No	No	No	No	No	No	No	Y5	355	13._African_palm_wine_	13._African_palm_wine_	TBD	0.00026394	Peter_et_al_2018
Y55_1b	Y55_1b	ERP014555	NA	France	Wine	Wine	Wine	Yes	1	Unknown	No	No	No	No	No	No	No	No	Y55_1b	284	M3._Mosaic_region_3_	Mosaics	ADMIXED	0.000333509	Peter_et_al_2018
Y6_b	Y6_b	ERP014555	NA	French_Guiana	Unknown	Unknown	NA	No	2	Unknown	No	"+2@2,9,11"	Yes	Gain	Yes	No	No	No	Y6_b	249	8._Mixed_origin_	8._Mixed_origin_	TBD	0.000536074	Peter_et_al_2018
Y9_4	Y9_4	ERP014555	NA	Indonesia	Fermentation	Ragi_fermentation	Fermentation	Yes	1	Unknown	No	No	No	No	No	No	No	No	Y9_4	226	26._Asian_fermentation_	26._Asian_fermentation_	SAKE	0.000201294	Peter_et_al_2018
Y9J_1b	Y9J_1b	ERP014555	NA	Japan	Wine	Wine	Wine	Yes	1	Unknown	+1@10	+1@10	Yes	Gain	Yes	No	No	No	Y9J_1b	269	1._Wine/European_	1._Wine/European_	GRAPE.WINE	0.000249953	Peter_et_al_2018
YJM145_b	YJM145_b	ERP014555	NA	USA	Human_clinical	AIDS_patient	Clinical	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	YJM145_b	215	M3._Mosaic_region_3	Mosaics	ADMIXED	0.000267969	Peter_et_al_2018
YJM269_1b	YJM269_1b	ERP014555	NA	Austria	Wine	Red_Blauer_Portugieser_grapes	Wine	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM269_1b	199	M3._Mosaic_region_3_	Mosaics	ADMIXED	0.000111714	Peter_et_al_2018
YJM280_b	YJM280_b	ERP014555	NA	USA	Human_clinical	Peritoneal_fluid	Clinical	Yes	1	Unknown	No	+1@1	Yes	Gain	Yes	No	No	No	YJM280_b	209	M3._Mosaic_region_3	Mosaics	ADMIXED	0.00035467	Peter_et_al_2018
YJM308	YJM308	ERP014555	NA	NA	Human_clinical	Clinical	Clinical	No	2	2	+1@11	+1@11	Yes	Gain	Yes	No	Yes	No	YJM308	202	M3._Mosaic_region_3	Mosaics	TBD	0.003258828	Peter_et_al_2018
YJM320b	YJM320b	ERP014555	NA	California_USA	Human_clinical	Blood	Clinical	Yes	1	Unknown	No	No	No	No	No	0.01	No	No	YJM320b	199	M3._Mosaic_region_3	Mosaics	GRAPE.WINE-LIKE	0.000321328	Peter_et_al_2018
YJM326_b	YJM326_b	ERP014555	NA	California_USA	Human_clinical	Human_clinical_	Clinical	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM326_b	219	M3._Mosaic_region_3	Mosaics	ADMIXED	0.000297619	Peter_et_al_2018
YJM339	YJM339	ERP014555	NA	NA	Human_clinical	Clinical	Clinical	No	2	Unknown	No	No	No	No	No	No	No	No	YJM339	208	M3._Mosaic_region_3	Mosaics	TBD	0.000271155	Peter_et_al_2018
YJM413_b	YJM413_b	ERP014555	NA	USA	Human_clinical	Blood	Clinical	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM413_b	207	26._Asian_fermentation_	26._Asian_fermentation_	SAKE	0.000231119	Peter_et_al_2018
YJM421_b	YJM421_b	ERP014555	NA	USA	Human_clinical	Ascites_fluid	Clinical	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	YJM421_b	213	M3._Mosaic_region_3	Mosaics	CLINICAL-1	0.000301712	Peter_et_al_2018
YJM428_1b	YJM428_1b	ERP014555	NA	California_USA	Human_clinical	Paracenteis_fluid	Clinical	No	2	Unknown	No	+2@16	Yes	Gain	Yes	No	Yes	No	YJM428_1b	201	M3._Mosaic_region_3	Mosaics	TBD	0.000294225	Peter_et_al_2018
YJM434_1b	YJM434_1b	ERP014555	NA	NA	Human_clinical	Human_clinical_	Clinical	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	YJM434_1b	206	1._Wine/European_	1._Wine/European_	GRAPE.WINE	0.000164548	Peter_et_al_2018
YJM436_1b	YJM436_1b	ERP014555	NA	NA	Human_clinical	Mouth	Clinical	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM436_1b	191	M3._Mosaic_region_3	Mosaics	CLINICAL-5	0.000320658	Peter_et_al_2018
YJM440_1b	YJM440_1b	ERP014555	NA	NA	Human_clinical	Human_clinical_	Clinical	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM440_1b	187	M3._Mosaic_region_3	Mosaics	ADMIXED	0.000327533	Peter_et_al_2018
YJM454_1b	YJM454_1b	ERP014555	NA	NA	Human_clinical	Human_clinical_	Clinical	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	YJM454_1b	189	M3._Mosaic_region_3_	Mosaics	ADMIXED	0.000320154	Peter_et_al_2018
YJM627	YJM627	ERP014555	NA	France	Unknown	Seg._Y55	NA	No	2	Unknown	No	No	No	No	No	No	Yes	No	YJM627	263	M3._Mosaic_region_3	Mosaics	TBD	0.00034108	Peter_et_al_2018
YJM653_1b	YJM653_1b	ERP014555	NA	USA	Human_clinical	Brochoalveolar_lavage	Clinical	Yes	1	Unknown	No	No	No	No	No	No	Yes	No	YJM653_1b	216	M3._Mosaic_region_3	Mosaics	ADMIXED	0.000322968	Peter_et_al_2018
YJM678_1b	YJM678_1b	ERP014555	NA	NA	Human_clinical	Unknown	Clinical	Yes	1	Unknown	No	No	No	No	No	0.01	No	No	YJM678_1b	210	M3._Mosaic_region_3	Mosaics	GRAPE.WINE-LIKE	0.000302276	Peter_et_al_2018
YJM981_b	YJM981_b	ERP014555	NA	Italy	Human_clinical	Vagina	Clinical	Yes	1	Unknown	No	No	No	No	No	No	No	No	YJM981_b	226	1._Wine/European_(subclade_2)	1._Wine/European_	GRAPE.WINE	0.000163308	Peter_et_al_2018
YJM990	YJM990	ERP014555	NA	Italy	Human_clinical	Vagina	Clinical	No	2	Unknown	No	No	No	No	No	No	No	No	YJM990	201	1._Wine/European_(subclade_2)	1._Wine/European_	TBD	0.000160187	Peter_et_al_2018
YPS1000_1b	YPS1000_1b	ERP014555	NA	USA	Tree	Exudate_from_Quercus_sp.	Tree	Yes	1	Unknown	No	No	No	No	No	No	No	No	YPS1000_1b	253	21._Ecuadorean_	21._Ecuadorean_	BRAZIL.1	0.000358159	Peter_et_al_2018
YPS1009_b	YPS1009_b	ERP014555	NA	USA	Tree	Exudate_from_Quercus_sp.	Tree	Yes	1	Unknown	No	No	No	No	No	No	No	No	YPS1009_b	282	13._African_palm_wine_	13._African_palm_wine_	BRAZIL.1	0.000298939	Peter_et_al_2018
YPS128	YPS128	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS128	256	23._North_American_oak_	23._North_American_oak_	TBD	0.000346663	Peter_et_al_2018
YPS129	YPS129	ERP014555	NA	Pennsylvania_USA	Tree	Flux_from_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	YPS129	236	23._North_American_oak_	23._North_American_oak_	TBD	0.000356043	Peter_et_al_2018
YPS133	YPS133	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_alba	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS133	248	23._North_American_oak_	23._North_American_oak_	TBD	0.000362719	Peter_et_al_2018
YPS134	YPS134	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS134	200	23._North_American_oak_	23._North_American_oak_	TBD	0.000346505	Peter_et_al_2018
YPS139	YPS139	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_unidentified_Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS139	186	23._North_American_oak_	23._North_American_oak_	TBD	0.00035633	Peter_et_al_2018
YPS141	YPS141	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath_Quercus_velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS141	218	23._North_American_oak_	23._North_American_oak_	TBD	0.000339904	Peter_et_al_2018
YPS142	YPS142	ERP014555	NA	Pennsylvania_USA	Nature	Bark_of_q.rubra	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS142	205	23._North_American_oak_	23._North_American_oak_	TBD	0.000355932	Peter_et_al_2018
YPS143	YPS143	ERP014555	NA	Pennsylvania_USA	Soil	Soil_beneath(q.rubra)	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS143	291	23._North_American_oak_	23._North_American_oak_	TBD	0.000367458	Peter_et_al_2018
YPS154	YPS154	ERP014555	NA	Pennsylvania_USA	Tree	Bark_of_q.velutina	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	YPS154	227	23._North_American_oak_	23._North_American_oak_	TBD	0.0003545	Peter_et_al_2018
YPS163	YPS163	ERP014555	NA	Pennsylvanian	Soil	Soil_beneath_Quercus_rubra	Tree	No	2	Unknown	No	No	No	No	No	0.01	Yes	No	YPS163	170	23._North_American_oak_	23._North_American_oak_	TBD	0.000352495	Peter_et_al_2018
YPS163_1b	YPS163_1b	ERP014555	NA	USA	Tree	Exudate_from_Quercus_sp.	Tree	Yes	1	Unknown	No	No	No	No	No	No	No	No	YPS163_1b	208	23._North_American_oak_	23._North_American_oak_	PA.OAK	0.000354949	Peter_et_al_2018
YPS615	YPS615	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.01	No	Yes	YPS615	111	21._Ecuadorean_	21._Ecuadorean_	TBD	0.000359023	Peter_et_al_2018
YPS617	YPS617	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.05	No	Yes	YPS617	158	21._Ecuadorean_	21._Ecuadorean_	TBD	0.000373775	Peter_et_al_2018
YPS670	YPS670	ERP014555	NA	Pennsylvania_USA	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.01	No	Yes	YPS670	212	NA	NA	TBD	0.000374531	Peter_et_al_2018
YS10(E)	YS10_E_	ERP014555	NA	South_Africa	Bakery	Baker's_yeast	Bread	No	3	3	No	No	No	No	No	No	No	No	YS10_E_	254	8._Mixed_origin_	8._Mixed_origin_	TBD	0.004802007	Peter_et_al_2018
YS11(E)	YS11_E_	ERP014555	NA	Turkey	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	No	No	No	No	No	No	No	No	YS11_E_	213	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003616118	Peter_et_al_2018
YS15	YS15	ERP014555	NA	Korea	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	+1@9	+1@9	Yes	Gain	Yes	No	No	No	YS15	222	8._Mixed_origin_	8._Mixed_origin_	TBD	0.002762925	Peter_et_al_2018
YS19	YS19	ERP014555	NA	Philippines	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	3	3	+1@1	+1@1	Yes	Gain	Yes	No	Yes	No	YS19	281	8._Mixed_origin_	8._Mixed_origin_	TBD	0.004685652	Peter_et_al_2018
YS20	YS20	ERP014555	NA	Korea	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Lab	No	2	2	"+1@8,9"	"+1@8,9"	Yes	Gain	Yes	No	No	No	YS20	227	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003395372	Peter_et_al_2018
YS22(E)	YS22_E_	ERP014555	NA	NA	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Commercial	No	2	2	"+1@1,9"	"+1@1,9"	Yes	Gain	Yes	No	Yes	No	YS22_E_	403	8._Mixed_origin_	8._Mixed_origin_	TBD	0.002937722	Peter_et_al_2018
YS5(E)	YS5_E	ERP014555	NA	NA	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Commercial	No	4	4	+1@10	+1@10	Yes	Gain	Yes	No	No	No	YS5_E	93	8._Mixed_origin_	8._Mixed_origin_	TBD	0.005936783	Peter_et_al_2018
YS8(E)	YS8_E	ERP014555	NA	NA	Bakery	type_yeasts_of_the_species_Saccharomyces_cerevisiae_in_different_sugar_media_Letters_in_Applied_Microbiology_2001	Commercial	No	4	4	No	No	No	No	No	No	No	No	YS8_E	284	8._Mixed_origin_	8._Mixed_origin_	TBD	0.006429766	Peter_et_al_2018
ZP_567	ZP_567	ERP014555	NA	Portugal_Castelo_de_Vide	Tree	Quercus_pyrenaica	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	ZP_567	224	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.000280723	Peter_et_al_2018
ZP_577	ZP_577	ERP014555	NA	Portugal_Aldeia_das_Dez_S._Estrela	Tree	Quercus_faginea	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	ZP_577	337	1._Wine/European_	1._Wine/European_	TBD	0.000180156	Peter_et_al_2018
ZP_611	ZP_611	ERP014555	NA	Canada_Vancouver	Tree	Quercus_robur	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	ZP_611	319	M3._Mosaic_region_3_	Mosaics	TBD	0.000315762	Peter_et_al_2018
CBS381	PYCC4566	PRJEB36095	NA	Japan	Spoiled Beer	NA	Beer	No	NA	2	No	No	No	No	No	No	No	No	CBS381	123.8363958	Beer 2	Beer 2	NA	0.001130325	Pontes_et_al_2020
CBS2361	NA	PRJEB36095	NA	UK	Trinidadian cane sugar	NA	Other_plants	No	NA	Unknown	+1@1	+1@1	Yes	Gain	Yes	0.05	No	No	CBS2361	34.06892159	Bread	Bread	NA	0.00349223	Pontes_et_al_2020
CBS2992	NA	PRJEB36095	NA	Pakistan	Palm wine	NA	Fermentation	No	NA	2	No	No	No	No	No	0.05	No	No	CBS2992	31.64419679	Philippines	Philippines	NA	0.0008395	Pontes_et_al_2020
CBS3000	NA	PRJEB36095	NA	Pakistan	Palm wine	NA	Fermentation	No	NA	Unknown	No	No	No	No	No	0.05	No	No	CBS3000	35.06247129	Philippines	Philippines	NA	0.000247039	Pontes_et_al_2020
CBS4456	NA	PRJEB36095	NA	South Africa	Fakkir beer	NA	Beer	No	NA	3	No	No	No	No	No	0.03	No	Yes	CBS4456	77.43581815	African beer	African beer	NA	0.003652534	Pontes_et_al_2020
CBS7903	NCYC761	PRJEB36095	NA	Nigeria	Palm wine	NA	Fermentation	No	NA	Unknown	No	No	No	No	No	0.05	No	No	CBS7903	68.6153173	West Africa	West Africa	NA	0.000265521	Pontes_et_al_2020
DBVPG10158	NA	PRJEB36095	NA	Riserva Naturale Lucciolabella/Chianciano (SI) 2012	soil underneath Quercus cerris	NA	Tree	No	NA	Unknown	No	No	No	No	No	0.03	No	Yes	DBVPG10158	112.3224143	MO	MO	NA	0.000323654	Pontes_et_al_2020
NRRLYB-908	NA	PRJEB36095	NA	"Wickerham, NRRL GM"	Wild cherry tree gum	NA	Fruit	No	NA	Unknown	No	No	No	No	No	0.03	No	No	NRRLYB-908	87.43486644	WB3FGMA	WB3FGMA	NA	0.000293202	Pontes_et_al_2020
NRRLYB-3916	CBS2919	PRJEB36095	NA	"Oslo, Norway"	Sputum	NA	Clinical	No	NA	3	+1@1	+1@1	Yes	Gain	Yes	0.05	No	No	NRRLYB-3916	74.29369813	Bread	Bread	NA	0.000351328	Pontes_et_al_2020
NRRLYB-4083	NA	PRJEB36095	NA	Philippines	Coconut sap	NA	Fruit	No	NA	Unknown	No	No	No	No	No	0.05	No	No	NRRLYB-4083	31.5071612	Philippines	Philippines	NA	0.004000341	Pontes_et_al_2020
PYCC2608	CBS1782	PRJEB36095	NA	Unknown	Super-attenuated beer	NA	Beer	No	NA	Unknown	No	+2@3	Yes	No	Yes	0.05	No	No	PYCC2608	71.82787983	Beer 2	Beer 2	NA	0.000295625	Pontes_et_al_2020
PYCC4455	CBS1171	PRJEB36095	NA	"Oranjeboom brewery, Rotterdam, Netherlands"	Brewer's top yeast	NA	Beer	No	NA	Unknown	No	LOWCOV	LOWCOV	LOWCOV	LOWCOV	LOWCOV	LOWCOV	LOWCOV	PYCC4455	6.53483062	Beer 1	Beer 1	NA	0.001435794	Pontes_et_al_2020
